path,主单元,槽位,基线指纹,文件类型,审查状态,入口/消费者,证据,发现ID或无发现理由
frontend-console/tests/vue/composables/useWorkflowPolling.test.js,R14,E2,4956602a80bfcee0aadcf106e9b0521f75217fff,js,已审(W2d),,,units/E2.md
frontend-console/tests/vue/generate/ContextPreviewTab.test.js,R14,E2,79bf711241ae6df2dc4f3dcbe0ac20ba110f4c10,js,已审(W2d),,,units/E2.md
frontend-console/tests/vue/generate/GenerateView.test.js,R14,E2,180bb3db86af622ecc676fd8d4665f05331b1cce,js,已审(W2d),,,units/E2.md
frontend-console/tests/vue/generate/ReferencePickerAdapter.test.js,R14,E2,4ef06a817c75d2d4b4146cd3af93e0282b5889cf,js,已审(W2d),,,units/E2.md
frontend-console/tests/vue/generate/TaskContextTab.test.js,R14,E2,e19cb58e40d0f0adbcc1f8d3e93a0d38c4ff6dcb,js,已审(W2d),,,units/E2.md
frontend-console/tests/vue/generate/generateIsland.test.js,R14,E2,3d53b46777ab5669c75c7a78fe8e23ee939ecc6c,js,已审(W2d),,,units/E2.md
frontend-console/tests/vue/generate/generateLogic.test.js,R14,E2,5264b6a3d088b5a2e83ba103d30c4b46b38817e2,js,已审(W2d),,,units/E2.md
frontend-console/tests/vue/generate/generateSession.test.js,R14,E2,a3e83385500e643fd4c0b4d8c77deebf2bf7c04f,js,已审(W2d),,,units/E2.md
frontend-console/tests/vue/generate/pageProposalSession.test.js,R14,E2,bc8726dc0232f7db48c7a19c2879dfc160aadc09,js,已审(W2d),,,units/E2.md
frontend-console/tests/vue/generate/requestOwner.test.js,R14,E2,fa7ca951d1e4b6ada5aa287dd10ca294516de18e,js,已审(W2d),,,units/E2.md
frontend-console/tests/vue/generate/worldContinuation.test.js,R14,E2,5ec0bcbbc776de9aa2f867b831192c30b2eb2daa,js,已审(W2d),,,units/E2.md
frontend-console/tests/vue/interaction/InteractionView.test.js,R14,E2,dca54ea8bdc62604bc26d8abe543003cadeb13a9,js,已审(W2d),,,units/E2.md
frontend-console/tests/vue/interaction/JourneyListView.test.js,R14,E2,6ffbdef28fc1e70cf64cbe696b59ec703fb44e84,js,已审(W2d),,,units/E2.md
frontend-console/tests/vue/interaction/RpMarkdownContent.test.js,R14,E2,4e7013c9bc3beb8b4ff141df28644695713ad3e6,js,已审(W2d),,,units/E2.md
frontend-console/tests/vue/interaction/RpSourceSetup.test.js,R14,E2,0ef9ff91f6fef3824dac8bcd9564bbc04f014e80,js,已审(W2d),,,units/E2.md
frontend-console/tests/vue/interaction/adaptivePopoverPlacement.test.js,R14,E2,d4a7b6fb9cf1f68c136ee0e4ab94521c2bd0bb67,js,已审(W2d),,,units/E2.md
frontend-console/tests/vue/interaction/interactionErrors.test.js,R14,E2,16c789b420cc2f6966a4e2e90f4620fef9d4d48d,js,已审(W2d),,,units/E2.md
frontend-console/tests/vue/map/MapAtlasView.test.js,R14,E2,21024d826abf83030332f24a43a5ca3c7ab38dce,js,已审(W2d),,,units/E2.md
frontend-console/tests/vue/map/MapBindAcrossMaps.test.js,R14,E2,7220cb5c257da8f73496ca1e3ddcd94dca61f01c,js,已审(W2d),,,units/E2.md
frontend-console/tests/vue/map/MapSourcePicker.test.js,R14,E2,2424d5f5110d6a2d97edabce3f78ace793ff1c1e,js,已审(W2d),,,units/E2.md
frontend-console/tests/vue/map/MapStructureEditor.test.js,R14,E2,434626e5d12c7c62b41a3b84d6766a432a86ddcb,js,已审(W2d),,,units/E2.md
frontend-console/tests/vue/map/mapEvolution.test.js,R14,E2,900e6a895af0a863074d49f03d9617f6b1183ad7,js,已审(W2d),,,units/E2.md
frontend-console/tests/vue/mountIsland.test.js,R14,E2,ae78d51601f5138e97499c3257a180713f9b2821,js,已审(W2d),,,units/E2.md
frontend-console/tests/vue/outline/OutlineArcsTab.test.js,R14,E2,fcddcb674090837cfe5fc22ff579bf8b815f694a,js,已审(W2d),,,units/E2.md
frontend-console/tests/vue/outline/OutlineHeader.test.js,R14,E2,469b4456d66b8256fcb8e29d62d64b33808b4dac,js,已审(W2d),,,units/E2.md
frontend-console/tests/vue/outline/OutlineThreadsTab.test.js,R14,E2,3cab7af12a6d1ba92266178fe4dc87323d842ebb,js,已审(W2d),,,units/E2.md
frontend-console/tests/vue/outline/ai/OutlineAnalysisProgressCard.test.js,R14,E2,5cfa84e4ff12e528187509665301ca676baa8236,js,已审(W2d),,,units/E2.md
frontend-console/tests/vue/outline/ai/OutlineAnalysisResultCard.test.js,R14,E2,52bceeb2e5ec9cac73d2c7404ccc7ed37895c36e,js,已审(W2d),,,units/E2.md
frontend-console/tests/vue/outline/ai/OutlineArcPreviewPage.test.js,R14,E2,0f686fa208f113adf36ce435099f348a83702465,js,已审(W2d),,,units/E2.md
frontend-console/tests/vue/outline/ai/OutlineGenerateProgressCard.test.js,R14,E2,b1576f9960a3462f0fd2b01c4446a385bf669d0b,js,已审(W2d),,,units/E2.md
frontend-console/tests/vue/outline/ai/OutlineScenePreviewPage.test.js,R14,E2,3dbe696e16406e8e4b556fa4ce5e02f245a06103,js,已审(W2d),,,units/E2.md
frontend-console/tests/vue/outline/ai/OutlineThreadPreviewPage.test.js,R14,E2,a9fa454396edfdef480952b59eff685d4a3f8cfb,js,已审(W2d),,,units/E2.md
frontend-console/tests/vue/outline/ai/PlotAutoExtractProgressCard.test.js,R14,E2,415295ee34cef943489665967684f473c46885f1,js,已审(W2d),,,units/E2.md
frontend-console/tests/vue/outline/ai/outlineAiOps.test.js,R14,E2,b4bafa231c906ac90edfbcb4ad37a6331d1cc460,js,已审(W2d),,,units/E2.md
frontend-console/tests/vue/outline/ai/outlineWorkflowManagers.test.js,R14,E2,d4e9f28d9bc1f085c42245f330970dfbc5791bd6,js,已审(W2d),,,units/E2.md
frontend-console/tests/vue/outline/outlineBulkSelection.test.js,R14,E2,2053e7cb89c31b2a87bfc267b644efa9e7b36793,js,已审(W2d),,,units/E2.md
frontend-console/tests/vue/outline/outlineStructure.test.js,R14,E2,f3bfd5e3df4491d02f04a05a0ea8df5b3a7ac292,js,已审(W2d),,,units/E2.md
frontend-console/tests/vue/outline/outlineStructureOps.test.js,R14,E2,e6d76a0e1147423afca76802a7b805b805e83e03,js,已审(W2d),,,units/E2.md
frontend-console/tests/vue/outline/story/OutlineStoryEditorPage.test.js,R14,E2,6845c47215cc305febac5a297626950853af2f76,js,已审(W2d),,,units/E2.md
frontend-console/tests/vue/outline/story/OutlineStoryTab.test.js,R14,E2,c9a4360d5a8d27b9ab5fdcb0fc0bb1c49021afa8,js,已审(W2d),,,units/E2.md
frontend-console/tests/vue/outline/story/loadStoryOutlineProps.test.js,R14,E2,d6e59c2dd3dd41aeedefff2e6a4b437a1c644645,js,已审(W2d),,,units/E2.md
frontend-console/tests/vue/outline/story/storyOutlinePreview.test.js,R14,E2,c761881ecb24192d9e51e9e5f6570674b67d63cd,js,已审(W2d),,,units/E2.md
frontend-console/tests/vue/outline/story/storyOutlineTaskManager.test.js,R14,E2,9a11709776ea52202253461f4921342d8c821873,js,已审(W2d),,,units/E2.md
frontend-console/tests/vue/outlineIsland.test.js,R14,E2,105fd07ffd3d692a7362b54b822bf13d85c66a48,js,已审(W2d),,,units/E2.md
frontend-console/tests/vue/progressUtils.test.js,R14,E2,bd106c971cf0fa2b09220ee66e5c7701fab00cd4,js,已审(W2d),,,units/E2.md
frontend-console/tests/vue/project/ImportDrawer.test.js,R14,E2,729db0f0cbba0d014e398646bef163d890b45c03,js,已审(W2d),,,units/E2.md
frontend-console/tests/vue/project/ProjectView.test.js,R14,E2,76e535dcd10e6e0d90720613de5d132f3b5f8e4f,js,已审(W2d),,,units/E2.md
frontend-console/tests/vue/project/importHistory.test.js,R14,E2,2f18a431bf287c9a3ad5bbbeb540a03e6e8e3fbf,js,已审(W2d),,,units/E2.md
frontend-console/tests/vue/project/projectFilter.test.js,R14,E2,b4163a9665b53789897bbd0e48eb15e5f66ec698,js,已审(W2d),,,units/E2.md
frontend-console/tests/vue/project/projectFlows.test.js,R14,E2,7a966a7f7f06f5e3ec93d32a802b2960b7ef1f5e,js,已审(W2d),,,units/E2.md
frontend-console/tests/vue/projectIsland.test.js,R14,E2,246f329b271c0d6a34ff592867ee5f952c160e07,js,已审(W2d),,,units/E2.md
frontend-console/tests/vue/rag/RagEvidenceDrawer.test.js,R14,E2,fb47289be921412e9ff6f1f02db656be97fca9c7,js,已审(W2d),,,units/E2.md
frontend-console/tests/vue/rag/RagSearchView.test.js,R14,E2,2e1bed7852ccc2fd32603e669faf5792e91f1d1c,js,已审(W2d),,,units/E2.md
frontend-console/tests/vue/rag/RagStatusPanel.test.js,R14,E2,ac0ba7c2a5239c3a6cfc9619ee188e43cce4619c,js,已审(W2d),,,units/E2.md
frontend-console/tests/vue/rag/prewarmManager.test.js,R14,E2,5f1bd20f439f6c29ead821dd83ef5454947a8aa2,js,已审(W2d),,,units/E2.md
frontend-console/tests/vue/rag/routeState.test.js,R14,E2,cf2c8c7e1bb9a9c86d5273b2afb76776cc902b81,js,已审(W2d),,,units/E2.md
frontend-console/tests/vue/rag/searchPayload.test.js,R14,E2,39f659e77c1dc24d242a0ded10eeee4579bd9e52,js,已审(W2d),,,units/E2.md
frontend-console/tests/vue/rag/useEvidenceDrawer.test.js,R14,E2,397901cc863c550e777c2f94b283625a1c3bee45,js,已审(W2d),,,units/E2.md
frontend-console/tests/vue/rag/useRagSearch.test.js,R14,E2,62ffcbf8e489f63d9acfffbcc3c1acc8eec21b3f,js,已审(W2d),,,units/E2.md
frontend-console/tests/vue/rag/useRagWorkflow.test.js,R14,E2,4857965ee0f0c5d6470ab727a4c08252c5475dff,js,已审(W2d),,,units/E2.md
frontend-console/tests/vue/ragIsland.test.js,R14,E2,b13a3c450ca7a80e74fc09082a5ee9da6a8cd821,js,已审(W2d),,,units/E2.md
frontend-console/tests/vue/scene/SceneWorkbenchView.test.js,R14,E2,93b27f336098867647e43006f6ed253e732cb313,js,已审(W2d),,,units/E2.md
frontend-console/tests/vue/scene/StorySceneWorkspace.test.js,R14,E2,c23e87dcc622c3bd699ee25f57ccbfbf0b7a3d21,js,已审(W2d),,,units/E2.md
frontend-console/tests/vue/scene/sceneAutoExtractManager.test.js,R14,E2,49280608ebe60ff3e8b2974ca08e4f12aa971ea8,js,已审(W2d),,,units/E2.md
frontend-console/tests/vue/scene/sceneModalController.test.js,R14,E2,5a5f17a64c4f98b1c51d64040b4c97dae0da4fc3,js,已审(W2d),,,units/E2.md
frontend-console/tests/vue/scene/sceneModel.test.js,R14,E2,f46ee09b42bcd9fca5187b2d320142ea59e35de8,js,已审(W2d),,,units/E2.md
frontend-console/tests/vue/settings/GlobalSettingsView.test.js,R14,E2,c5674e86bce17ebf72329db73cb21c106ab1d8e3,js,已审(W2d),,,units/E2.md
frontend-console/tests/vue/settings/LlmFormFields.test.js,R14,E2,4a488166a36fdbc0a798d10a8cff6fc8ec1d4d28,js,已审(W2d),,,units/E2.md
frontend-console/tests/vue/settings/ProjectSettingsView.test.js,R14,E2,c3b188a968335a543cd2eb7083d919a86d5cebeb,js,已审(W2d),,,units/E2.md
frontend-console/tests/vue/settings/authorPreferences.test.js,R14,E2,9e5f611fb5e60bb60ba92ee192bc48fffa01b1e8,js,已审(W2d),,,units/E2.md
frontend-console/tests/vue/settings/deepImport.test.js,R14,E2,71ad22f6b0ec4352a4e66386ff0d5aeb58f36a67,js,已审(W2d),,,units/E2.md
frontend-console/tests/vue/settings/llmForm.test.js,R14,E2,0d27301904933a9a0b3d0874f46b1e7aea3336ed,js,已审(W2d),,,units/E2.md
frontend-console/tests/vue/settings/sourceLabel.test.js,R14,E2,41be076b5d54532532d56c0b2ace3f620c2bff11,js,已审(W2d),,,units/E2.md
frontend-console/tests/vue/settingsIslands.test.js,R14,E2,bcf49c8c3cfb025746e33f5f26ac88a44822f3a1,js,已审(W2d),,,units/E2.md
frontend-console/tests/vue/shell/AccountDialog.test.js,R14,E2,e2b9848aead83206317b4ff19aba0133fb2d8102,js,已审(W2d),,,units/E2.md
frontend-console/tests/vue/shell/CommandPalette.test.js,R14,E2,1bca2e3e03d2daa3d8b7fd6ce805809b775daa2b,js,已审(W2d),,,units/E2.md
frontend-console/tests/vue/shell/ShellApp.test.js,R14,E2,417fd044b713ded308a84adbf6ce2f032540b13c,js,已审(W2d),,,units/E2.md
frontend-console/tests/vue/shell/ThemePicker.test.js,R14,E2,3c529165b8abbc73249b73632f0fc2b4d1e264a3,js,已审(W2d),,,units/E2.md
frontend-console/tests/vue/shell/helpers.js,R14,E2,bff3e44858f2136eb44429548ef992c5abba7616,js,已审(W2d),,,units/E2.md
frontend-console/tests/vue/shell/mountShell.test.js,R14,E2,7ce397198e66441e04492bf7008ec43757c362c2,js,已审(W2d),,,units/E2.md
frontend-console/tests/vue/shell/shellServices.test.js,R14,E2,475e214d600b39f2569de7b77fddf4ff5cc6fa74,js,已审(W2d),,,units/E2.md
frontend-console/tests/vue/shell/useShellShortcuts.test.js,R14,E2,cb866564dd847f15b10092af13c2d136de30e6fd,js,已审(W2d),,,units/E2.md
frontend-console/tests/vue/shell/useTheme.test.js,R14,E2,d006229e7514be22ec187004bec08237b2f61eb7,js,已审(W2d),,,units/E2.md
frontend-console/tests/vue/todayIsland.test.js,R14,E2,f6abac4eb1f087d1663d0684cc6a48a8ab076f9c,js,已审(W2d),,,units/E2.md
frontend-console/tests/vue/world/ImportReviewResolutionPanel.test.js,R14,E2,0a2026b90789e3078d736f0c0cfaffd564d3e08b,js,已审(W2d),,,units/E2.md
frontend-console/tests/vue/world/TargetedCompletionPanel.test.js,R14,E2,0b7d809b340d1ea721cd3a4061159667f91aa391,js,已审(W2d),,,units/E2.md
frontend-console/tests/vue/world/WorldAliasesTab.test.js,R14,E2,23df0996bf34c01995ef3e587288d4c087d32c1b,js,已审(W2d),,,units/E2.md
frontend-console/tests/vue/world/WorldEntityDetail.test.js,R14,E2,5f66c06eee905215a137ec5c54b6612f5d1b03ab,js,已审(W2d),,,units/E2.md
frontend-console/tests/vue/world/WorldEntityImage.test.js,R14,E2,477204cab34b0f5c592c12f146a1557ab3cde4ee,js,已审(W2d),,,units/E2.md
frontend-console/tests/vue/world/WorldEvidenceSummary.test.js,R14,E2,b51e6fbafec5f3dc124604ddb5d0de37728ce26b,js,已审(W2d),,,units/E2.md
frontend-console/tests/vue/world/WorldObjectsTab.test.js,R14,E2,7da35abcffe5961d8fcd1932fbef9e8b90ebbcc6,js,已审(W2d),,,units/E2.md
frontend-console/tests/vue/world/WorldRelationsTab.test.js,R14,E2,810ef91b35a231d1584c36edf4ec0a2f4f05f360,js,已审(W2d),,,units/E2.md
frontend-console/tests/vue/world/WorldReviewTab.test.js,R14,E2,19c4c794c88f01e9d4949b2bd681c71b19183e08,js,已审(W2d),,,units/E2.md
frontend-console/tests/vue/world/WorldView.test.js,R14,E2,c8a98a82121917a2f31234aafc1a2437674969eb,js,已审(W2d),,,units/E2.md
frontend-console/tests/vue/world/bible/WorldBibleTab.test.js,R14,E2,960c71144e21df2a090e8d1ab5471bfca6a9d0d7,js,已审(W2d),,,units/E2.md
frontend-console/tests/vue/world/bible/WorldHealthPanel.test.js,R14,E2,3b968ebfe024f524e87a5eba03128e26654ddb20,js,已审(W2d),,,units/E2.md
frontend-console/tests/vue/world/bible/WorldbookImportPanel.test.js,R14,E2,18c39a0b18a459c5f1dffa6b1bc09333c0ba2b3b,js,已审(W2d),,,units/E2.md
frontend-console/tests/vue/world/bible/knowledgeGraph.test.js,R14,E2,093efc6312d1b4d2e76f72c4a5fdcf2acd81eef2,js,已审(W2d),,,units/E2.md
frontend-console/tests/vue/world/useWorldReview.test.js,R14,E2,78058c70d6e1127590a4e9ed3e429966f86e7a66,js,已审(W2d),,,units/E2.md
frontend-console/tests/vue/world/workflowManagers.test.js,R14,E2,05b4a22e858f39f53c69d62e5748f261b480869f,js,已审(W2d),,,units/E2.md
frontend-console/tests/vue/world/worldBulkSelection.test.js,R14,E2,065f701491ed5af193d6cef27bffaf72bdf97125,js,已审(W2d),,,units/E2.md
frontend-console/tests/vue/world/worldCards.test.js,R14,E2,35e805d28aba4a539549e18b1b37a87d628f7726,js,已审(W2d),,,units/E2.md
frontend-console/tests/vue/world/worldEntityOps.test.js,R14,E2,2f54e5cde09b6ed36d5f73865302aa21d3055b66,js,已审(W2d),,,units/E2.md
frontend-console/tests/vue/world/worldIsland.test.js,R14,E2,e61d7e6f0184656f0b0f7f49e9ce75dccb254b02,js,已审(W2d),,,units/E2.md
frontend-console/tests/vue/world/worldLibraryDirectory.test.js,R14,E2,dc897b52376af7aef1044ddcc22d2790e96795a6,js,已审(W2d),,,units/E2.md
frontend-console/tests/vue/world/worldLibraryMobile.test.js,R14,E2,b1c2023bf78a3619e1277cce15e7e69fe76a4720,js,已审(W2d),,,units/E2.md
frontend-console/tests/vue/world/worldQuery.test.js,R14,E2,1149875c69c832f4743eb0c2139d914c9dbf43c8,js,已审(W2d),,,units/E2.md
frontend-console/tests/vue/world/worldQuickOpen.test.js,R14,E2,496bb4b42323ab3eb08d6473bb5f90649e7d1afc,js,已审(W2d),,,units/E2.md
frontend-console/tests/vue/world/worldRelationsAliasesOps.test.js,R14,E2,324990c3fd3a0d9af60da7c1cf9c36989ecbf6b8,js,已审(W2d),,,units/E2.md
frontend-console/tests/vue/world/worldSession.test.js,R14,E2,c1c4e7629c2176692e70fad45c557bc59a71ecff,js,已审(W2d),,,units/E2.md
frontend-console/tests/vue/world/worldTypeCatalog.test.js,R14,E2,1681fd4760bd1629626a93e8c4a718908a391441,js,已审(W2d),,,units/E2.md
frontend-console/tests/vue/writing/AuthorTasksView.test.js,R14,E2,a1bd0d137db356f2c8c7fe9ad33592d3e09abf80,js,已审(W2d),,,units/E2.md
frontend-console/tests/vue/writing/ChapterMapDialog.test.js,R14,E2,41ffc8bf0c7a8a3ec6b1ac4778c7bc96fee7cdc5,js,已审(W2d),,,units/E2.md
frontend-console/tests/vue/writing/ChapterTree.test.js,R14,E2,a9da3d899186c6b80af541e199aad34da0b96994,js,已审(W2d),,,units/E2.md
frontend-console/tests/vue/writing/ConflictDetailDialog.test.js,R14,E2,66fa8506282a7b749b5b2d3ed42f6023a9da0f62,js,已审(W2d),,,units/E2.md
frontend-console/tests/vue/writing/DeepImportAuditDialog.test.js,R14,E2,63c2754e1f89509329679aa2fefe510efb22a7ba,js,已审(W2d),,,units/E2.md
frontend-console/tests/vue/writing/OutlineFloat.test.js,R14,E2,d29e079f03c9921be88d2e7132b6030805341b90,js,已审(W2d),,,units/E2.md
frontend-console/tests/vue/writing/SceneCockpit.test.js,R14,E2,c23f8c49236c98344c273a88ccaf4fad02787dc7,js,已审(W2d),,,units/E2.md
frontend-console/tests/vue/writing/WritingEditor.test.js,R14,E2,0ec1dede4b791e27815d64c34f6dd54145a50b56,js,已审(W2d),,,units/E2.md
frontend-console/tests/vue/writing/WritingView.test.js,R14,E2,157d9dda3d0fe03c39212cc74dfa977cc6c5e715,js,已审(W2d),,,units/E2.md
frontend-console/tests/vue/writing/WritingWorkflowBars.test.js,R14,E2,81f681dacbefd803e1502d6b9a8980a6bec46962,js,已审(W2d),,,units/E2.md
frontend-console/tests/vue/writing/authorTaskSource.test.js,R14,E2,47de2ac453cc3742467d9d8e029def4932a17f49,js,已审(W2d),,,units/E2.md
frontend-console/tests/vue/writing/conflictController.test.js,R14,E2,4386c3a099c537003f9cc2d5f4da8687b019ff90,js,已审(W2d),,,units/E2.md
frontend-console/tests/vue/writing/deepImportController.test.js,R14,E2,d142c6e00ef88d4b701563b1d01ba8330831dde3,js,已审(W2d),,,units/E2.md
frontend-console/tests/vue/writing/editorController.test.js,R14,E2,02629965548b2a0b7086c1af486cd9ea7c6a6c8b,js,已审(W2d),,,units/E2.md
frontend-console/tests/vue/writing/modalDialogContracts.test.js,R14,E2,e6ec4f927f7df0044b51cefd6ec90dacf77e557c,js,已审(W2d),,,units/E2.md
frontend-console/tests/vue/writing/writingCommandController.test.js,R14,E2,741d700687de6ade4beeb5d4565a9c03fc1f41dc,js,已审(W2d),,,units/E2.md
frontend-console/tests/vue/writing/writingSession.test.js,R14,E2,ecdfd97e10bcc43562f4d7cae5c7ad6208f5ca60,js,已审(W2d),,,units/E2.md
frontend-console/tests/vue/writingIsland.test.js,R14,E2,c4df47297adad397a8adf327b5e1feb75de5f99b,js,已审(W2d),,,units/E2.md
frontend-console/tests/workflowProgress.test.js,R14,E2,9c6207083636cd436076810db131580e0941bb26,js,已审(W2d),,,units/E2.md
frontend-console/tests/workspaceRail.test.js,R14,E2,532f491ca78d8ff113a29281e965aecbb583fedc,js,已审(W2d),,,units/E2.md
frontend-console/tests/writing/sceneAlerts.test.js,R14,E2,240a91fdf551d2c91a658ef58bebdde62c468d45,js,已审(W2d),,,units/E2.md
frontend-console/tests/writing/versionDiff.test.js,R14,E2,4dbb62a48dfee57ee7c4084324661164bc97aa34,js,已审(W2d),,,units/E2.md
frontend-console/tests/xss-rendering.test.js,R14,E2,1f42287cd7b7fa1a6dab3dcdfda179fca85bdfe4,js,已审(W2d),,,units/E2.md
frontend-console/theme-preload.js,R12,D8c,8f1d27f0e29abf794e90ef662ad47bb3895a208e,js,已审(W2c),,,units/D8c.md
frontend-console/themes/quiet-library.nctheme.zip,R12,D8c,f4dd44b4bc1372acda5a87c4ce77ebbe63a80875,zip,已审(W2c),,,units/D8c.md
frontend-console/themes/sample/LICENSE.txt,R12,D8c,d952d62c065f3f35fb83a173496e90b21525aef3,txt,已审(W2c),,,units/D8c.md
frontend-console/themes/sample/assets/book.png,R12,D8c,e40b84f1ec61b498bbbabb25a725297c93f4b299,png,已审(W2c),,,units/D8c.md
frontend-console/themes/sample/assets/noto-sans-sc.woff2,R12,D8c,bc387f24f0a45eaea800ac2a2faa4c52a5face11,woff2,已审(W2c),,,units/D8c.md
frontend-console/themes/sample/assets/texture.png,R12,D8c,80e884449367ebc44fe40747f74e99506392885c,png,已审(W2c),,,units/D8c.md
frontend-console/themes/sample/theme.json,R12,D8c,06deeb49d6cfa74a278e62115a590af1b68652fa,json,已审(W2c),,,units/D8c.md
frontend-console/themes/theme-package.schema.json,R12,D8c,c9cbba765923d202b02e1e057014c123fdec9695,json,已审(W2c),,,units/D8c.md
frontend-console/ui/modal.js,R11,F3,fbbdd362ed986de944233bae5c71f00853cebb98,js,已审(W1),,,units/F3.md
frontend-console/ui/toast.js,R11,F3,61a0c264b0c4150db91acb1779476c93d71f400e,js,已审(W1),,,units/F3.md
frontend-console/views/writing/sceneAlerts.js,R12,D8c,9c579799a27f3b68dfc48a2a53a10a3594a084ba,js,已审(W2c),,,units/D8c.md
frontend-console/views/writing/versionDiff.js,R12,D8c,8809c1bcbda8424521179ede88a89543f1d2d406,js,已审(W2c),,,units/D8c.md
frontend-console/vite.config.js,R15,F5,6fc7067a89632c5023ca2aa815fa393a286dd1ff,js,已审(W1),,,units/F5.md
frontend-console/vitest.config.js,R14,E2,7707d49a237b015a22f1bf8ecd6f05785065d9a7,js,已审(W2d),,,units/E2.md
frontend-console/vue/auth/AuthGate.vue,R11,F3,16c9402b4608b3c8ff63a0a14e325ef5e52c00fe,vue,已审(W1),,,units/F3.md
frontend-console/vue/auth/entryMode.js,R11,F3,d72043bbfe93cf12fd0140ee8fbec5b7e4ad2272,js,已审(W1),,,units/F3.md
frontend-console/vue/auth/mountAuthGate.js,R11,F3,db0a51fd487378ee000c2aec698590e49ffb1ab0,js,已审(W1),,,units/F3.md
frontend-console/vue/bridge/index.js,R11,F3,17a49bb72888e463fef9c3c20c782e588c340339,js,已审(W1),,,units/F3.md
frontend-console/vue/components/ActionMenu.vue,R12,D8c,13bcf1334b4a53d5156fba1db6a40bb643c55e19,vue,已审(W2c),,,units/D8c.md
frontend-console/vue/components/AssistantReviewResult.vue,R12,D8c,5f730a67135da706a31db4397a1e387f6546e537,vue,已审(W2c),,,units/D8c.md
frontend-console/vue/components/AssistantValue.vue,R12,D8c,3c9e4284e63a9676fd65062aa96b7f9ccfcbceb7,vue,已审(W2c),,,units/D8c.md
frontend-console/vue/components/FocusedEvidencePanel.vue,R12,D8c,6e475a83fa5a4ba4f3b2da873adac97cd7988e30,vue,已审(W2c),,,units/D8c.md
frontend-console/vue/components/ImportReviewResolutionPanel.vue,R12,D8c,7e28195019c2fea7cabc3ca7b1d569fa5029ef43,vue,已审(W2c),,,units/D8c.md
frontend-console/vue/components/OwnerAiDrawer.vue,R12,D8c,a3eda71145a4925adc69e1f5613bee315ad38767,vue,已审(W2c),,,units/D8c.md
frontend-console/vue/components/ProactiveCare.vue,R12,D8c,ca4db3531799b9839622dca75515801ef05b070d,vue,已审(W2c),,,units/D8c.md
frontend-console/vue/components/ProjectAssistant.vue,R12,D8c,611682c9c526bf07571cf1fc34e24946b72254ef,vue,已审(W2c),,,units/D8c.md
frontend-console/vue/components/ProjectOrganizationHistory.vue,R12,D8c,e232f6a6f0f2a27f4c1ba75a6bfb8a4bc978f6fb,vue,已审(W2c),,,units/D8c.md
frontend-console/vue/components/TargetedCompletionPanel.vue,R12,D8c,f7e0f344edaa4c2d563a9e02706d7fbf1e05805e,vue,已审(W2c),,,units/D8c.md
frontend-console/vue/components/WorkflowProgressBody.vue,R12,D8c,6ae999c74beab3f3705e2cff874a2ebbb68d528a,vue,已审(W2c),,,units/D8c.md
frontend-console/vue/components/WorkflowProgressCard.vue,R12,D8c,6bccaabd39c791d1eb2ed5a617411ab71e537227,vue,已审(W2c),,,units/D8c.md
frontend-console/vue/components/WorkspaceDrawer.vue,R12,D8c,522b12cfe3e4c57c5a69cd014b6750088e57bcfe,vue,已审(W2c),,,units/D8c.md
frontend-console/vue/components/WorkspaceToolCard.vue,R12,D8c,d5ba902f9954d9c6ddb51800670ffc596e04eddb,vue,已审(W2c),,,units/D8c.md
frontend-console/vue/components/actionMenuCoordinator.js,R12,D8c,19e86a4a73af8bfa1604a2668674bc0ac0377267,js,已审(W2c),,,units/D8c.md
frontend-console/vue/components/progressUtils.js,R12,D8c,3bf153fe502632282752b11bbff53ac4454a0d05,js,已审(W2c),,,units/D8c.md
frontend-console/vue/components/workspaceTools.js,R12,D8c,385603619c951b16799d21282edbe4a6c848d155,js,已审(W2c),,,units/D8c.md
frontend-console/vue/composables/useEvidenceSelection.js,R11,F3,1b5b96524e2d87dc3e9e9d1668f410c096a3973e,js,已审(W1),,,units/F3.md
frontend-console/vue/composables/useImportUpload.js,R11,F3,adc48bdc7ea2ed78672f63578f4e1a91cf52684d,js,已审(W1),,,units/F3.md
frontend-console/vue/composables/useLeaveGuard.js,R11,F3,888d3fc5d5adb95eadc332516f4f300818e7e32f,js,已审(W1),,,units/F3.md
frontend-console/vue/composables/useModalDialog.js,R11,F3,4fef341b7e7b884c1be8bae07cd3f5b9b1506f5a,js,已审(W1),,,units/F3.md
frontend-console/vue/composables/useProjectAssistant.js,R11,F3,ef97c9a5234fa5125072a4f4c3b4c3c11cdc1280,js,已审(W1),,,units/F3.md
frontend-console/vue/composables/useResendCountdown.js,R11,F3,bee1be0cf4a54c8cc76eab53dde0652910fde7ad,js,已审(W1),,,units/F3.md
frontend-console/vue/composables/useSaveButton.js,R11,F3,dbc3e20f08a79e7e62f9a426548d96365af5eabc,js,已审(W1),,,units/F3.md
frontend-console/vue/composables/useWorkflowPolling.js,R11,F3,3a919200ff2c2a9fc7ec9a6a10749e577f690f8b,js,已审(W1),,,units/F3.md
frontend-console/vue/generateIsland.js,R11,F3,0dc731d9da70d68367d1644a623092e0eab9087e,js,已审(W1),,,units/F3.md
frontend-console/vue/interactionIsland.js,R11,F3,7b97d53adab4956153796d994f669abc662018e7,js,已审(W1),,,units/F3.md
